Incident_ID,Asset_ID,Serial_Number,Incident_Date,Issue_Type,Resolution_Days,Repair_Cost
INC001903,AST003036,DEL9832903035,2024-09-20,Software Issue,6,411.0
INC001904,AST003038,DEL7138593037,2019-08-16,Hardware Failure,7,176.07
INC001905,AST003039,HP2987423038,2023-07-27,Hardware Failure,14,358.94
INC001906,AST003039,HP2987423038,2024-05-26,Performance Issue,7,154.99
INC001907,AST003043,HP2006083042,2019-11-09,Performance Issue,7,203.94
INC001908,AST003043,HP2006083042,2022-12-08,Performance Issue,6,139.74
INC001909,AST003043,HP2006083042,2020-06-03,Performance Issue,13,187.49
INC001910,AST003044,LEN6700193043,2024-06-24,Hardware Failure,8,104.98
INC001911,AST003047,APP7751983046,2024-02-15,Network Issue,3,331.04
INC001912,AST003047,APP7751983046,2023-12-11,Network Issue,2,287.19
INC001913,AST003049,DEL3389473048,2023-09-25,Network Issue,6,412.95
INC001914,AST003052,APP8902723051,2023-09-03,Network Issue,5,109.71
INC001915,AST003052,APP8902723051,2022-11-30,Hardware Failure,3,388.1
INC001916,AST003052,APP8902723051,2024-10-01,Performance Issue,13,235.23
INC001917,AST003053,APP6870113052,2021-11-03,Network Issue,4,98.54
INC001918,AST003053,APP6870113052,2024-09-27,Performance Issue,8,314.71
INC001919,AST003055,DEL7994493054,2019-06-23,Hardware Failure,15,128.06
INC001920,AST003055,DEL7994493054,2023-10-19,Software Issue,13,96.61
INC001921,AST003061,HP9493593060,2021-12-03,Network Issue,8,343.33
INC001922,AST003061,HP9493593060,2023-08-26,Software Issue,14,215.0
INC001923,AST003061,HP9493593060,2024-05-26,Performance Issue,2,428.62
INC001924,AST003062,MIC2356473061,2021-10-20,Hardware Failure,4,110.49
INC001925,AST003062,MIC2356473061,2023-07-27,Software Issue,3,402.01
INC001926,AST003065,LEN2166813064,2023-02-22,Performance Issue,5,69.67
INC001927,AST003065,LEN2166813064,2022-11-08,Software Issue,10,391.25
INC001928,AST003065,LEN2166813064,2023-02-28,Network Issue,15,468.81
INC001929,AST003076,MIC8970893075,2024-08-29,Performance Issue,11,103.08
INC001930,AST003076,MIC8970893075,2024-02-27,Network Issue,13,435.67
INC001931,AST003078,MIC4690693077,2023-07-03,Hardware Failure,15,340.86
INC001932,AST003080,DEL7252783079,2024-08-17,Hardware Failure,10,316.06
INC001933,AST003081,MIC4349453080,2024-05-02,Network Issue,12,243.55
INC001934,AST003081,MIC4349453080,2022-08-19,Hardware Failure,9,225.7
INC001935,AST003081,MIC4349453080,2023-08-31,Software Issue,4,91.05
INC001936,AST003084,MIC4712033083,2023-12-12,Performance Issue,2,402.71
INC001937,AST003084,MIC4712033083,2024-03-12,Network Issue,2,195.74
INC001938,AST003084,MIC4712033083,2019-06-15,Hardware Failure,13,317.37
INC001939,AST003093,MIC8642653092,2023-07-02,Hardware Failure,1,484.96
INC001940,AST003093,MIC8642653092,2023-10-23,Performance Issue,10,176.53
INC001941,AST003093,MIC8642653092,2023-12-20,Performance Issue,15,140.3
INC001942,AST003094,DEL8214713093,2024-01-26,Network Issue,2,418.9
INC001943,AST003094,DEL8214713093,2022-07-26,Software Issue,5,459.4
INC001944,AST003094,DEL8214713093,2022-01-21,Network Issue,15,258.67
INC001945,AST003096,LEN8332633095,2024-09-18,Network Issue,9,61.97
INC001946,AST003100,HP9471083099,2024-02-08,Hardware Failure,8,158.5
INC001947,AST003104,HP4305993103,2023-11-06,Network Issue,5,313.71
INC001948,AST003104,HP4305993103,2020-12-24,Performance Issue,5,198.77
INC001949,AST003104,HP4305993103,2024-10-06,Network Issue,12,301.86
INC001950,AST003105,HP9248343104,2020-05-31,Network Issue,3,290.43
INC001951,AST003105,HP9248343104,2022-09-08,Network Issue,4,396.82
INC001952,AST003105,HP9248343104,2019-12-24,Performance Issue,10,307.87
INC001953,AST003106,DEL5193043105,2024-09-30,Hardware Failure,3,82.09
INC001954,AST003106,DEL5193043105,2022-01-19,Software Issue,10,421.09
INC001955,AST003109,MIC1012233108,2020-08-03,Software Issue,3,327.95
INC001956,AST003109,MIC1012233108,2024-05-12,Hardware Failure,13,431.03
INC001957,AST003109,MIC1012233108,2021-08-02,Software Issue,2,126.13
INC001958,AST003110,APP8749143109,2023-06-09,Software Issue,8,125.15
INC001959,AST003110,APP8749143109,2021-08-28,Performance Issue,1,177.15
INC001960,AST003110,APP8749143109,2020-03-15,Software Issue,2,374.77
INC001961,AST003111,MIC9165013110,2023-09-16,Software Issue,12,220.76
INC001962,AST003111,MIC9165013110,2023-08-21,Network Issue,9,338.25
INC001963,AST003120,LEN1062633119,2022-01-22,Software Issue,6,121.07
INC001964,AST003121,LEN6448663120,2022-04-21,Software Issue,6,151.3
INC001965,AST003121,LEN6448663120,2024-01-25,Performance Issue,4,187.26
INC001966,AST003123,LEN3456483122,2021-10-04,Performance Issue,3,77.78
INC001967,AST003124,DEL1615513123,2021-12-28,Network Issue,9,278.54
INC001968,AST003124,DEL1615513123,2022-02-10,Hardware Failure,6,376.64
INC001969,AST003128,MIC7575473127,2021-12-14,Software Issue,4,473.87
INC001970,AST003128,MIC7575473127,2023-07-24,Network Issue,10,304.79
INC001971,AST003147,DEL4257523146,2022-07-19,Network Issue,9,496.1
INC001972,AST003147,DEL4257523146,2023-04-25,Software Issue,8,275.02
INC001973,AST003147,DEL4257523146,2024-03-25,Software Issue,3,394.77
INC001974,AST003151,MIC8614953150,2023-12-01,Hardware Failure,2,358.5
INC001975,AST003151,MIC8614953150,2024-08-28,Hardware Failure,4,263.85
INC001976,AST003151,MIC8614953150,2023-04-15,Performance Issue,12,119.27
INC001977,AST003152,MIC8129473151,2023-08-21,Network Issue,3,96.91
INC001978,AST003154,HP3026873153,2024-07-06,Network Issue,1,350.99
INC001979,AST003154,HP3026873153,2020-12-19,Hardware Failure,4,323.77
INC001980,AST003157,MIC2514033156,2022-11-05,Hardware Failure,7,423.3
INC001981,AST003157,MIC2514033156,2021-04-19,Software Issue,4,445.25
INC001982,AST003157,MIC2514033156,2021-12-29,Hardware Failure,9,441.6
INC001983,AST003160,MIC5935283159,2024-03-27,Software Issue,9,274.39
INC001984,AST003160,MIC5935283159,2024-02-24,Hardware Failure,13,286.46
INC001985,AST003160,MIC5935283159,2024-08-18,Software Issue,14,123.64
INC001986,AST003165,DEL6094913164,2021-02-28,Software Issue,9,385.07
INC001987,AST003165,DEL6094913164,2020-12-10,Performance Issue,3,228.65
INC001988,AST003165,DEL6094913164,2024-08-23,Hardware Failure,9,458.77
INC001989,AST003170,MIC8187293169,2022-01-23,Hardware Failure,14,202.7
INC001990,AST003170,MIC8187293169,2023-03-24,Hardware Failure,7,283.81
INC001991,AST003173,MIC2471443172,2024-08-21,Performance Issue,4,189.12
INC001992,AST003173,MIC2471443172,2023-02-28,Performance Issue,13,158.14
INC001993,AST003175,HP3049433174,2022-07-29,Network Issue,7,347.76
INC001994,AST003175,HP3049433174,2022-05-29,Software Issue,4,104.94
INC001995,AST003175,HP3049433174,2021-03-22,Hardware Failure,10,196.03
INC001996,AST003178,LEN3017213177,2024-02-24,Network Issue,7,440.84
INC001997,AST003178,LEN3017213177,2023-03-10,Network Issue,11,238.6
INC001998,AST003178,LEN3017213177,2021-09-21,Performance Issue,7,261.86
INC001999,AST003182,DEL6548403181,2022-11-01,Performance Issue,13,306.04
INC002000,AST003187,DEL9511593186,2024-02-03,Performance Issue,8,403.21
INC002001,AST003187,DEL9511593186,2020-06-15,Software Issue,1,341.63
INC002002,AST003187,DEL9511593186,2024-05-11,Network Issue,6,473.42
INC002003,AST003189,MIC3811543188,2024-05-07,Software Issue,10,232.34
INC002004,AST003189,MIC3811543188,2023-07-05,Network Issue,3,251.33
INC002005,AST003189,MIC3811543188,2024-06-19,Hardware Failure,10,129.25
INC002006,AST003192,APP4236973191,2022-09-05,Software Issue,3,300.66
INC002007,AST003196,MIC2411773195,2024-04-11,Performance Issue,8,316.49
INC002008,AST003198,DEL3575433197,2024-05-12,Software Issue,5,205.4
INC002009,AST003198,DEL3575433197,2023-04-24,Hardware Failure,10,120.33
INC002010,AST003198,DEL3575433197,2024-07-03,Performance Issue,1,415.43
INC002011,AST003201,APP8881783200,2023-05-07,Network Issue,15,65.36
INC002012,AST003201,APP8881783200,2022-07-15,Software Issue,14,421.06
INC002013,AST003202,DEL7671433201,2022-07-10,Hardware Failure,1,407.38
INC002014,AST003202,DEL7671433201,2023-04-13,Performance Issue,12,209.48
INC002015,AST003203,APP2034503202,2024-08-25,Performance Issue,11,200.78
INC002016,AST003209,APP3284373208,2023-10-30,Performance Issue,10,494.09
INC002017,AST003209,APP3284373208,2022-04-24,Network Issue,3,296.65
INC002018,AST003209,APP3284373208,2023-03-27,Software Issue,4,169.63
INC002019,AST003214,APP5444343213,2023-02-24,Software Issue,2,450.29
INC002020,AST003214,APP5444343213,2023-03-31,Performance Issue,10,245.92
INC002021,AST003214,APP5444343213,2023-01-06,Hardware Failure,5,221.0
INC002022,AST003219,HP5562993218,2020-06-03,Hardware Failure,9,83.99
INC002023,AST003219,HP5562993218,2023-03-09,Network Issue,9,230.24
INC002024,AST003220,MIC3265683219,2023-04-19,Performance Issue,5,498.38
INC002025,AST003221,LEN7679233220,2023-01-06,Hardware Failure,12,379.09
INC002026,AST003221,LEN7679233220,2021-01-16,Performance Issue,10,326.2
INC002027,AST003228,MIC2364953227,2024-06-19,Performance Issue,15,326.55
INC002028,AST003228,MIC2364953227,2024-05-12,Software Issue,7,248.52
INC002029,AST003229,MIC3096643228,2024-03-08,Hardware Failure,4,383.99
INC002030,AST003229,MIC3096643228,2024-10-03,Hardware Failure,5,87.18
INC002031,AST003229,MIC3096643228,2024-10-23,Hardware Failure,8,134.9
INC002032,AST003236,DEL1117783235,2022-12-08,Network Issue,3,150.37
INC002033,AST003236,DEL1117783235,2023-12-06,Network Issue,14,69.45
INC002034,AST003241,LEN5471003240,2020-01-03,Network Issue,2,57.14
INC002035,AST003241,LEN5471003240,2020-07-24,Performance Issue,14,80.57
INC002036,AST003243,DEL4548473242,2023-04-25,Network Issue,10,196.14
INC002037,AST003243,DEL4548473242,2023-01-21,Software Issue,12,464.91
INC002038,AST003251,DEL9435213250,2024-09-04,Performance Issue,14,316.2
INC002039,AST003251,DEL9435213250,2023-05-22,Network Issue,4,217.09
INC002040,AST003251,DEL9435213250,2024-06-23,Hardware Failure,7,342.95
INC002041,AST003253,LEN5917413252,2022-10-29,Hardware Failure,13,207.42
INC002042,AST003258,MIC5414543257,2023-11-15,Hardware Failure,5,328.0
INC002043,AST003258,MIC5414543257,2022-01-10,Network Issue,10,347.8
INC002044,AST003261,MIC7775243260,2021-05-09,Performance Issue,6,380.1
INC002045,AST003261,MIC7775243260,2020-01-03,Network Issue,2,452.81
INC002046,AST003263,DEL9703253262,2023-05-15,Network Issue,12,373.45
INC002047,AST003263,DEL9703253262,2024-03-14,Performance Issue,10,324.52
INC002048,AST003263,DEL9703253262,2021-04-29,Performance Issue,15,90.18
INC002049,AST003266,LEN8475463265,2020-02-17,Hardware Failure,13,305.58
INC002050,AST003266,LEN8475463265,2020-07-15,Hardware Failure,15,263.14
INC002051,AST003269,LEN7627633268,2024-10-30,Performance Issue,5,127.46
INC002052,AST003269,LEN7627633268,2024-01-15,Hardware Failure,3,181.04
INC002053,AST003279,DEL3218383278,2023-12-18,Network Issue,1,117.87
INC002054,AST003279,DEL3218383278,2023-10-27,Software Issue,9,331.32
INC002055,AST003279,DEL3218383278,2021-09-08,Network Issue,10,148.19
INC002056,AST003291,LEN8730563290,2022-03-25,Network Issue,5,86.71
INC002057,AST003291,LEN8730563290,2020-09-11,Hardware Failure,7,208.09
INC002058,AST003292,LEN5850523291,2022-07-12,Performance Issue,1,330.23
INC002059,AST003294,HP5828723293,2023-04-07,Software Issue,5,398.89
INC002060,AST003294,HP5828723293,2021-01-08,Performance Issue,9,285.28
INC002061,AST003296,LEN1461843295,2022-12-25,Hardware Failure,14,192.6
INC002062,AST003302,LEN9230763301,2023-06-15,Performance Issue,4,301.07
INC002063,AST003303,DEL5573813302,2023-03-08,Hardware Failure,12,106.38
INC002064,AST003303,DEL5573813302,2024-01-29,Hardware Failure,14,429.87
INC002065,AST003303,DEL5573813302,2021-08-01,Software Issue,1,155.56
INC002066,AST003304,MIC6222453303,2022-11-14,Software Issue,9,351.88
INC002067,AST003306,APP7794253305,2018-07-20,Hardware Failure,6,228.64
INC002068,AST003306,APP7794253305,2020-08-10,Software Issue,12,232.9
INC002069,AST003306,APP7794253305,2020-04-06,Hardware Failure,10,261.28
INC002070,AST003308,MIC7910333307,2021-01-08,Hardware Failure,13,255.14
INC002071,AST003310,HP7688483309,2018-12-07,Network Issue,14,388.0
INC002072,AST003310,HP7688483309,2023-08-03,Software Issue,7,97.75
INC002073,AST003311,APP9594073310,2023-07-16,Performance Issue,15,485.42
INC002074,AST003311,APP9594073310,2021-09-29,Network Issue,14,377.88
INC002075,AST003312,HP6505453311,2024-04-05,Software Issue,14,189.59
INC002076,AST003317,DEL6324153316,2019-10-20,Hardware Failure,15,136.48
INC002077,AST003317,DEL6324153316,2018-08-25,Performance Issue,14,153.84
INC002078,AST003323,DEL1574333322,2024-05-29,Software Issue,13,306.13
INC002079,AST003324,HP6775873323,2024-08-21,Network Issue,9,357.3
INC002080,AST003327,APP2109293326,2023-01-27,Hardware Failure,2,204.25
INC002081,AST003327,APP2109293326,2023-01-16,Performance Issue,15,205.47
INC002082,AST003327,APP2109293326,2024-05-27,Hardware Failure,8,105.15
INC002083,AST003331,LEN8287973330,2024-02-18,Software Issue,2,250.99
INC002084,AST003331,LEN8287973330,2023-02-03,Performance Issue,8,111.4
INC002085,AST003341,APP6105083340,2021-03-25,Hardware Failure,1,72.68
INC002086,AST003341,APP6105083340,2022-05-15,Software Issue,12,66.82
INC002087,AST003346,APP1046933345,2024-01-17,Software Issue,10,59.92
INC002088,AST003346,APP1046933345,2021-01-17,Hardware Failure,10,322.92
INC002089,AST003346,APP1046933345,2022-06-21,Network Issue,15,483.53
INC002090,AST003347,APP6586903346,2020-05-12,Network Issue,2,265.12
INC002091,AST003347,APP6586903346,2020-10-16,Hardware Failure,12,200.83
INC002092,AST003349,LEN4738283348,2022-04-15,Network Issue,5,59.84
INC002093,AST003350,APP9325553349,2021-02-05,Performance Issue,4,237.31
INC002094,AST003350,APP9325553349,2023-04-04,Network Issue,3,352.32
INC002095,AST003353,MIC7752083352,2023-12-29,Performance Issue,6,476.47
INC002096,AST003353,MIC7752083352,2023-06-08,Performance Issue,11,345.37
INC002097,AST003353,MIC7752083352,2024-10-14,Hardware Failure,12,241.48
INC002098,AST003356,LEN6919103355,2021-11-30,Hardware Failure,14,447.17
INC002099,AST003356,LEN6919103355,2021-07-03,Network Issue,4,292.57
INC002100,AST003362,HP7211153361,2023-01-23,Performance Issue,8,132.5
INC002101,AST003362,HP7211153361,2021-12-08,Hardware Failure,5,176.21
INC002102,AST003364,DEL1997853363,2022-05-05,Hardware Failure,12,85.89
INC002103,AST003365,DEL4126533364,2022-09-19,Hardware Failure,1,299.98
INC002104,AST003365,DEL4126533364,2021-08-25,Network Issue,14,235.51
INC002105,AST003369,DEL2480483368,2022-06-17,Network Issue,11,56.62
INC002106,AST003369,DEL2480483368,2024-05-30,Software Issue,2,362.04
INC002107,AST003375,HP9165773374,2024-09-26,Network Issue,2,73.59
INC002108,AST003375,HP9165773374,2024-06-21,Hardware Failure,3,287.55
INC002109,AST003375,HP9165773374,2023-10-23,Software Issue,1,93.9
INC002110,AST003377,LEN7958443376,2020-04-05,Software Issue,9,328.4
INC002111,AST003377,LEN7958443376,2022-01-05,Network Issue,8,306.92
INC002112,AST003380,HP8829893379,2023-06-05,Network Issue,4,271.76
INC002113,AST003380,HP8829893379,2024-10-09,Software Issue,13,387.78
INC002114,AST003383,APP7713513382,2023-10-14,Performance Issue,13,267.1
INC002115,AST003387,APP4599723386,2023-05-11,Performance Issue,13,85.14
INC002116,AST003387,APP4599723386,2020-09-08,Network Issue,11,426.32
INC002117,AST003387,APP4599723386,2022-02-20,Performance Issue,7,128.33
INC002118,AST003388,APP3592943387,2021-11-25,Performance Issue,5,443.12
INC002119,AST003388,APP3592943387,2019-05-28,Software Issue,15,103.92
INC002120,AST003397,DEL2316543396,2021-09-06,Performance Issue,10,495.08
INC002121,AST003398,MIC7707703397,2024-09-24,Performance Issue,14,370.78
INC002122,AST003398,MIC7707703397,2021-07-23,Software Issue,6,351.36
INC002123,AST003401,LEN5356853400,2023-11-18,Network Issue,9,266.77
INC002124,AST003402,MIC7745223401,2024-10-24,Software Issue,12,491.31
INC002125,AST003402,MIC7745223401,2020-08-13,Software Issue,13,279.79
INC002126,AST003402,MIC7745223401,2019-10-01,Software Issue,6,138.68
INC002127,AST003404,APP4096723403,2022-10-10,Software Issue,15,279.61
INC002128,AST003404,APP4096723403,2023-07-12,Hardware Failure,14,75.65
INC002129,AST003406,DEL4410033405,2024-06-29,Network Issue,10,291.63
INC002130,AST003406,DEL4410033405,2022-11-25,Performance Issue,3,207.66
INC002131,AST003408,LEN9133063407,2022-06-20,Software Issue,4,107.03
INC002132,AST003408,LEN9133063407,2020-08-28,Network Issue,7,320.96
INC002133,AST003408,LEN9133063407,2020-07-19,Hardware Failure,3,197.96
INC002134,AST003411,MIC8198693410,2022-03-24,Hardware Failure,6,443.61
INC002135,AST003414,DEL4265143413,2022-01-16,Software Issue,8,171.81
INC002136,AST003414,DEL4265143413,2022-08-21,Software Issue,14,379.45
INC002137,AST003414,DEL4265143413,2023-05-11,Network Issue,14,311.2
INC002138,AST003415,APP9122983414,2022-10-14,Software Issue,10,446.06
INC002139,AST003415,APP9122983414,2021-09-08,Performance Issue,1,326.48
INC002140,AST003415,APP9122983414,2024-10-22,Performance Issue,5,330.46
INC002141,AST003416,DEL7278573415,2021-12-24,Performance Issue,5,308.24
INC002142,AST003419,LEN4918843418,2023-10-28,Hardware Failure,3,126.15
INC002143,AST003419,LEN4918843418,2022-07-06,Hardware Failure,10,241.91
INC002144,AST003428,APP9809853427,2022-05-10,Network Issue,4,229.62
INC002145,AST003436,HP6747923435,2023-05-02,Network Issue,10,139.55
INC002146,AST003437,APP4160273436,2022-07-11,Performance Issue,1,270.03
INC002147,AST003437,APP4160273436,2024-08-16,Hardware Failure,14,334.51
INC002148,AST003438,MIC7663283437,2022-11-19,Hardware Failure,3,169.82
INC002149,AST003438,MIC7663283437,2020-05-28,Hardware Failure,5,438.06
INC002150,AST003439,DEL7384613438,2024-10-13,Software Issue,15,260.78
INC002151,AST003439,DEL7384613438,2023-10-27,Hardware Failure,7,316.33
INC002152,AST003439,DEL7384613438,2024-09-25,Performance Issue,3,161.11
INC002153,AST003447,DEL8081063446,2022-05-22,Performance Issue,13,246.11
INC002154,AST003447,DEL8081063446,2024-04-14,Performance Issue,12,109.84
INC002155,AST003448,LEN2042403447,2020-10-22,Network Issue,12,178.24
INC002156,AST003448,LEN2042403447,2024-05-28,Performance Issue,1,189.87
INC002157,AST003448,LEN2042403447,2021-08-19,Performance Issue,14,245.32
INC002158,AST003453,APP2900503452,2020-10-22,Hardware Failure,5,324.43
INC002159,AST003458,HP9312853457,2023-05-02,Hardware Failure,7,315.98
INC002160,AST003458,HP9312853457,2024-08-12,Performance Issue,6,106.41
INC002161,AST003458,HP9312853457,2021-11-09,Network Issue,9,427.99
INC002162,AST003464,HP5950213463,2024-05-02,Performance Issue,14,425.52
INC002163,AST003464,HP5950213463,2021-06-15,Performance Issue,15,420.21
INC002164,AST003464,HP5950213463,2022-01-24,Performance Issue,11,212.21
INC002165,AST003466,APP5746053465,2024-09-13,Hardware Failure,10,302.82
INC002166,AST003466,APP5746053465,2024-07-20,Hardware Failure,11,334.07
INC002167,AST003468,DEL5116153467,2022-10-08,Network Issue,15,137.46
INC002168,AST003468,DEL5116153467,2022-08-12,Software Issue,1,470.42
INC002169,AST003469,HP3389163468,2022-12-15,Hardware Failure,8,130.56
INC002170,AST003471,MIC5766413470,2021-05-12,Hardware Failure,13,315.11
INC002171,AST003471,MIC5766413470,2022-05-20,Network Issue,11,414.34
INC002172,AST003472,APP4656503471,2024-02-16,Network Issue,15,319.26
