Asset_ID,Serial_Number,Manufacturer,Model,Asset_Type,Purchase_Date,Purchase_Cost,Warranty_End_Date,Region,Department,Assigned_User,Status,OS_Version,Encryption_Status,Last_Login_Days_Ago,Avg_CPU_Usage_Percent,Disk_Usage_Percent,Has_Failed,Age_Years
AST002907,DEL4913962906,Dell,Latitude 7420,Tablet,2024-02-12,648.67,,Asia Pacific,IT,user6389,Active,,Encrypted,6,40.83,67.07,No,0.72
AST002908,MIC9992742907,Microsoft,Surface Pro 8,Laptop,2023-02-19,2546.7,2024-02-19,North America,Operations,user7210,Active,macOS Sonoma,Encrypted,7,69.34,93.79,No,1.7
AST002909,MIC7165282908,Microsoft,Surface Laptop 4,Monitor,2020-05-15,907.22,2023-05-15,Europe,Sales,user6130,In Repair,,,10,5.16,65.23,No,4.46
AST002910,APP1218562909,Apple,Mac Mini M1,Laptop,2024-07-16,2920.53,2027-07-16,Europe,Sales,user5125,Active,macOS Sonoma,Not Encrypted,2,77.6,57.03,No,0.29
AST002911,DEL8428852910,Dell,Latitude 5420,Laptop,2019-11-27,2122.02,2024-11-25,North America,HR,user5240,In Storage,macOS Sonoma,Unknown,211,0.0,82.93,No,4.93
AST002912,HP8711972911,HP,EliteDesk 800,Monitor,2020-03-08,484.13,2025-03-07,Latin America,Engineering,user2393,Active,,,6,33.03,60.98,No,4.65
AST002913,DEL2745082912,Dell,Latitude 5420,Laptop,2018-12-25,1268.32,2019-12-25,Latin America,IT,user4310,Active,Ubuntu 22.04,Encrypted,3,35.19,60.76,Yes,5.85
AST002914,APP8078572913,Apple,MacBook Air M1,Laptop,2023-06-29,3134.0,2024-06-28,Europe,Operations,user9399,Active,Windows 10,Encrypted,6,35.6,78.47,No,1.34
AST002915,MIC2028582914,Microsoft,Surface Pro 8,Desktop,2018-08-10,1266.0,2023-08-09,Asia Pacific,Marketing,user9041,In Storage,macOS Ventura,Encrypted,295,0.0,49.09,No,6.23
AST002916,APP2954312915,Apple,"MacBook Pro 14""",Laptop,2021-04-06,2169.78,2026-04-05,Europe,Finance,,Disposed,macOS Ventura,Encrypted,877,0.0,0.0,No,3.57
AST002917,DEL8088002916,Dell,Latitude 5420,Server,2019-05-25,7757.7,2022-05-24,Asia Pacific,IT,user2567,Retired,,,1779,0.0,0.0,No,5.44
AST002918,HP6251612917,HP,EliteDesk 800,Laptop,2023-04-22,1077.6,2026-04-21,Europe,IT,user9528,Active,Windows 10,Encrypted,5,65.97,71.54,No,1.53
AST002919,LEN2435532918,Lenovo,ThinkSystem SR650,Desktop,2022-09-10,1450.51,2027-09-09,Europe,HR,user7833,Active,Windows 10,Encrypted,4,46.26,35.29,No,2.14
AST002920,APP3571512919,Apple,Mac Mini M1,Server,2021-03-11,18052.26,2026-03-10,Asia Pacific,IT,user3095,In Storage,,,355,0.0,51.96,No,3.64
AST002921,DEL9827432920,Dell,Latitude 7420,Laptop,2021-01-14,2202.94,2022-01-14,Asia Pacific,Marketing,user3172,Active,Ubuntu 20.04,Encrypted,6,55.21,74.76,No,3.79
AST002922,MIC4028752921,Microsoft,Surface Book 3,Monitor,2021-01-17,641.81,2022-01-17,Asia Pacific,Finance,user3403,In Storage,,,328,0.0,48.07,No,3.79
AST002923,DEL8274652922,Dell,OptiPlex 7090,Server,2022-08-15,13009.64,2025-08-14,Latin America,HR,user5932,Active,,,4,58.14,91.19,No,2.21
AST002924,MIC6874742923,Microsoft,Surface Book 3,Laptop,2021-07-27,2388.93,2022-07-27,North America,HR,user7208,Active,Windows 11,Encrypted,2,65.72,63.26,No,3.26
AST002925,DEL6113652924,Dell,OptiPlex 7090,Server,2019-09-28,9848.94,2020-09-27,Europe,Operations,user9633,Active,,,1,34.55,58.4,No,5.09
AST002926,APP3207922925,Apple,"MacBook Pro 16""",Laptop,2020-10-26,1647.87,2025-10-25,North America,Finance,user4335,In Repair,macOS Ventura,Encrypted,12,7.72,40.67,Yes,4.01
AST002927,APP1516912926,Apple,MacBook Air M1,Desktop,2020-07-29,1883.27,2023-07-29,North America,Engineering,user8913,Disposed,macOS Sonoma,Not Encrypted,1112,0.0,0.0,No,4.26
AST002928,HP6567702927,HP,ProBook 450,Desktop,2024-09-06,907.32,2025-09-06,Europe,Operations,user7108,In Repair,macOS Sonoma,Encrypted,26,16.71,70.76,No,0.15
AST002929,LEN6487392928,Lenovo,ThinkPad T14,Monitor,2022-08-28,408.0,2027-08-27,North America,Marketing,user2639,In Repair,,,12,28.42,64.28,No,2.18
AST002930,DEL7899872929,Dell,OptiPlex 7090,Laptop,2020-01-13,2361.0,2021-01-12,Asia Pacific,HR,,Active,Windows 11,Unknown,7,73.16,76.2,Yes,4.8
AST002931,LEN3904872930,Lenovo,ThinkPad T14,Desktop,2021-03-08,1297.66,2022-03-08,North America,Engineering,user4534,Active,Windows 10,Encrypted,7,66.3,79.96,No,3.65
AST002932,MIC4206342931,Microsoft,Surface Go 3,Laptop,2020-07-10,1602.43,2021-07-10,Europe,Engineering,user9158,Active,Ubuntu 20.04,Encrypted,3,34.4,49.07,Yes,4.31
AST002933,DEL4180202932,Dell,Latitude 5420,Server,2019-07-09,13514.18,,Europe,Sales,user2279,Active,,,2,43.78,70.26,Yes,5.31
AST002934,HP9118322933,HP,EliteDesk 800,Monitor,2022-01-14,539.28,2023-01-14,Latin America,Marketing,user9854,Active,,,0,48.64,67.09,No,2.8
AST002935,MIC5588322934,Microsoft,Surface Laptop 4,Monitor,2022-10-12,564.08,2025-10-11,North America,Operations,user1341,Active,,,0,80.53,87.15,Yes,2.05
AST002936,HP3507722935,HP,EliteBook 840,Desktop,2022-05-13,1127.03,2025-05-12,Latin America,Operations,user9805,Active,Windows 11,Encrypted,7,43.91,31.59,Yes,2.47
AST002937,MIC2849242936,Microsoft,Surface Go 3,Monitor,2019-01-09,343.58,2020-01-09,North America,Marketing,user7363,Retired,,,1299,0.0,0.0,Yes,5.81
AST002938,HP1328052937,HP,ProLiant DL380,Desktop,2020-03-04,1269.54,2025-03-03,Europe,Engineering,user3283,Disposed,Ubuntu 22.04,Encrypted,1151,0.0,0.0,No,4.66
AST002939,DEL2598092938,Dell,Latitude 7420,Laptop,2022-04-09,1778.79,2023-04-09,Asia Pacific,HR,user3857,Active,macOS Sonoma,Encrypted,7,21.6,32.41,No,2.56
AST002940,LEN3362512939,Lenovo,ThinkSystem SR650,Monitor,2022-03-21,413.0,2025-03-20,Asia Pacific,Finance,user1877,Active,,,1,48.11,36.0,No,2.61
AST002941,HP4189052940,HP,ProBook 450,Server,2020-11-13,11440.16,,North America,HR,user7387,Active,,,7,76.35,78.45,Yes,3.96
AST002942,LEN6582622941,Lenovo,ThinkPad T14,Monitor,2019-08-08,231.56,2022-08-07,Asia Pacific,Finance,user7000,Active,,,2,64.99,53.4,No,5.23
AST002943,APP1724512942,Apple,Mac Mini M1,Laptop,2018-06-13,1279.84,2019-06-13,North America,IT,user8959,Retired,macOS Ventura,Encrypted,954,0.0,0.0,Yes,6.38
AST002944,APP1050652943,Apple,MacBook Air M1,Monitor,2024-05-07,332.84,2027-05-07,North America,Operations,user5586,Active,,,2,80.25,36.23,No,0.48
AST002945,LEN4694052944,Lenovo,ThinkSystem SR650,Desktop,2018-09-07,1487.43,2021-09-06,Europe,Sales,user9639,Retired,macOS Ventura,Unknown,1883,0.0,0.0,No,6.15
AST002946,LEN7091252945,Lenovo,ThinkSystem SR650,Monitor,2022-03-09,588.79,2027-03-08,North America,Operations,user5791,Active,,,7,57.34,80.18,No,2.65
AST002947,LEN8264342946,Lenovo,ThinkSystem SR650,Desktop,2023-12-12,1400.85,,Latin America,Marketing,user6370,Active,Ubuntu 22.04,Encrypted,7,41.23,63.48,No,0.89
AST002948,APP9872162947,Apple,MacBook Air M1,Server,2021-07-24,18904.46,2022-07-24,Europe,Operations,user5285,Active,,,1,41.68,30.37,No,3.27
AST002949,HP5043842948,HP,ProLiant DL380,Monitor,2023-05-30,314.32,2028-05-28,North America,Engineering,user7031,Active,,,2,50.17,41.12,No,1.42
AST002950,MIC4269082949,Microsoft,Surface Book 3,Server,2023-01-28,16990.98,,Asia Pacific,Engineering,user1329,Active,,,3,72.95,32.7,No,1.76
AST002951,DEL5064332950,Dell,PowerEdge R740,Tablet,2019-10-08,854.63,2020-10-07,Europe,Finance,user9078,Retired,,Encrypted,1524,0.0,0.0,Yes,5.07
AST002952,MIC5822452951,Microsoft,Surface Book 3,Tablet,2018-06-13,625.4,,Asia Pacific,Sales,user8938,Active,,Encrypted,1,49.64,84.11,No,6.38
AST002953,APP2776212952,Apple,"MacBook Pro 14""",Tablet,2024-03-10,1029.95,2029-03-09,Latin America,IT,user3346,Active,,Encrypted,3,50.93,93.12,No,0.64
AST002954,DEL8084022953,Dell,Latitude 5420,Laptop,2022-06-26,1971.4,2027-06-25,Latin America,Sales,user4529,Active,Ubuntu 22.04,Encrypted,7,50.59,33.35,No,2.35
AST002955,DEL2569362954,Dell,Latitude 5420,Tablet,2022-03-28,1000.24,,Europe,Operations,user2642,Active,,Encrypted,5,71.12,82.7,Yes,2.6
AST002956,DEL4972032955,Dell,PowerEdge R740,Desktop,2024-04-11,1109.66,2029-04-10,Asia Pacific,Operations,user9946,Active,Ubuntu 20.04,Encrypted,0,40.71,84.92,Yes,0.56
AST002957,DEL3405142956,Dell,PowerEdge R740,Laptop,2023-03-13,2221.11,2026-03-12,Europe,Operations,user2336,Active,Windows 11,Encrypted,7,74.8,32.58,No,1.64
AST002958,LEN1207202957,Lenovo,ThinkSystem SR650,Laptop,2020-11-19,2274.97,2023-11-19,Europe,Engineering,user2030,In Repair,macOS Ventura,Encrypted,25,28.11,62.95,No,3.95
AST002959,LEN7674332958,Lenovo,ThinkSystem SR650,Monitor,2021-07-18,514.92,2024-07-17,Asia Pacific,Operations,user3325,Active,,,2,65.9,90.03,Yes,3.29
AST002960,APP4930052959,Apple,"MacBook Pro 16""",Monitor,2018-01-09,399.96,2019-01-09,North America,Operations,user3266,Disposed,,,878,0.0,0.0,Yes,6.81
AST002961,APP2365852960,Apple,"MacBook Pro 16""",Monitor,2023-08-24,271.19,2028-08-22,North America,Engineering,user4380,Active,,,1,74.85,92.51,No,1.19
AST002962,MIC7448122961,Microsoft,Surface Go 3,Server,2022-10-09,7303.15,2023-10-09,Asia Pacific,Marketing,user1178,Active,,,7,38.2,63.67,Yes,2.06
AST002963,APP7382542962,Apple,"MacBook Pro 14""",Desktop,2024-06-27,1773.33,2029-06-26,Asia Pacific,Engineering,user3566,In Repair,Ubuntu 20.04,Encrypted,20,11.74,59.19,No,0.34
AST002964,MIC8685102963,Microsoft,Surface Laptop 4,Laptop,2020-11-18,1713.35,2023-11-18,Latin America,HR,user6254,In Repair,macOS Sonoma,Encrypted,22,3.69,56.98,No,3.95
AST002965,APP9071442964,Apple,MacBook Air M1,Laptop,2023-01-19,1515.1,2026-01-18,Europe,Engineering,user9538,Active,macOS Sonoma,Encrypted,3,36.55,60.26,No,1.78
AST002966,APP4201862965,Apple,"MacBook Pro 16""",Server,2020-11-18,10955.91,2025-11-17,Asia Pacific,Operations,user5745,In Repair,,,24,18.95,38.33,No,3.95
AST002967,DEL6810452966,Dell,Latitude 5420,Desktop,2018-04-25,1491.06,2019-04-25,Europe,Finance,user5815,Active,Windows 11,Encrypted,1,75.24,45.19,Yes,6.52
AST002968,HP8034312967,HP,EliteDesk 800,Monitor,2020-09-29,421.15,2023-09-29,Europe,Operations,user7805,Active,,,6,47.12,82.59,No,4.09
AST002969,DEL4257992968,Dell,Latitude 5420,Desktop,2019-04-09,1388.98,2020-04-08,North America,IT,user8894,Active,macOS Ventura,Encrypted,7,61.52,34.76,No,5.56
AST002970,MIC9134662969,Microsoft,Surface Go 3,Laptop,2019-09-22,1181.89,2024-09-20,Europe,Marketing,user7635,Active,macOS Sonoma,Unknown,5,35.82,47.77,No,5.11
AST002971,LEN7757682970,Lenovo,ThinkCentre M90,Laptop,2022-12-04,1783.02,,Asia Pacific,HR,user2515,Active,Windows 11,Encrypted,2,27.85,82.16,Yes,1.91
AST002972,DEL1089342971,Dell,Latitude 7420,Laptop,2023-02-25,2218.16,2028-02-24,Europe,Sales,user7767,Active,Windows 11,Encrypted,2,68.75,74.03,No,1.68
AST002973,HP1822002972,HP,ProLiant DL380,Server,2022-09-05,7763.21,2025-09-04,Asia Pacific,Engineering,user9240,Active,,,1,25.7,46.02,No,2.15
AST002974,HP3084062973,HP,EliteDesk 800,Server,2019-07-03,10062.12,2022-07-02,Europe,Engineering,user7249,Retired,,,242,0.0,0.0,No,5.33
AST002975,MIC5976272974,Microsoft,Surface Go 3,Laptop,2023-07-30,1613.64,2028-07-28,Asia Pacific,Sales,user6828,Active,macOS Ventura,Encrypted,2,64.88,77.21,No,1.26
AST002976,HP4563762975,HP,ProLiant DL380,Tablet,2019-10-26,675.86,2022-10-25,Asia Pacific,IT,user9899,Retired,,Encrypted,863,0.0,0.0,No,5.02
AST002977,LEN4898232976,Lenovo,ThinkPad X1 Carbon,Desktop,2018-03-29,787.87,2021-03-28,North America,Operations,user8299,Active,macOS Ventura,Encrypted,4,61.35,69.72,Yes,6.59
AST002978,APP9756022977,Apple,Mac Mini M1,Tablet,2022-04-24,528.73,2027-04-23,Europe,Operations,user4952,In Repair,,Encrypted,30,12.93,41.49,No,2.52
AST002979,LEN2657982978,Lenovo,ThinkPad T14,Monitor,2024-09-02,386.87,2027-09-02,Latin America,Engineering,user4574,Active,,,2,76.31,54.0,No,0.16
AST002980,DEL5312332979,Dell,Latitude 7420,Laptop,2019-01-25,1041.52,2020-01-25,Asia Pacific,Engineering,user4379,Retired,Ubuntu 20.04,Encrypted,419,0.0,0.0,Yes,5.77
AST002981,HP3422002980,HP,EliteDesk 800,Laptop,2018-12-21,1350.22,2019-12-21,Europe,HR,user2145,In Storage,Ubuntu 22.04,Encrypted,326,0.0,50.09,Yes,5.86
AST002982,MIC6074152981,Microsoft,Surface Laptop 4,Tablet,2018-08-20,741.44,2023-08-19,Latin America,Engineering,user6419,Disposed,,Encrypted,1321,0.0,0.0,No,6.2
AST002983,LEN7990242982,Lenovo,ThinkPad T14,Desktop,2019-05-26,1225.18,2020-05-25,Latin America,HR,user8792,In Repair,Windows 10,Encrypted,11,0.01,68.97,Yes,5.43
AST002984,LEN7215782983,Lenovo,ThinkSystem SR650,Desktop,2022-12-07,693.46,2027-12-06,Europe,Operations,,Active,Ubuntu 20.04,Encrypted,0,65.05,58.57,No,1.9
AST002985,LEN8935452984,Lenovo,ThinkCentre M90,Server,2024-05-04,11372.17,2027-05-04,Asia Pacific,HR,user2372,In Storage,,,179,0.0,35.12,No,0.49
AST002986,DEL8180032985,Dell,PowerEdge R740,Desktop,2019-05-28,932.39,2020-05-27,North America,Marketing,user7698,Active,macOS Ventura,Encrypted,0,45.56,75.06,No,5.43
AST002987,HP7794612986,HP,EliteBook 840,Desktop,2022-10-18,1203.14,2023-10-18,Asia Pacific,Operations,user9446,Active,macOS Ventura,Encrypted,6,26.06,75.19,Yes,2.04
AST002988,LEN7797422987,Lenovo,ThinkPad T14,Monitor,2018-05-02,733.18,2019-05-02,Latin America,Engineering,user8682,Active,,,4,70.87,82.97,No,6.5
AST002989,LEN5789462988,Lenovo,ThinkPad T14,Laptop,2019-02-02,2048.81,2022-02-01,Latin America,Operations,user8103,In Repair,Ubuntu 20.04,Encrypted,13,22.73,87.57,Yes,5.74
AST002990,APP5484582989,Apple,"MacBook Pro 14""",Server,2023-01-31,12047.84,2026-01-30,Latin America,Marketing,,Disposed,,,275,0.0,0.0,No,1.75
AST002991,LEN6205682990,Lenovo,ThinkCentre M90,Laptop,2019-08-30,1260.94,2022-08-29,North America,Operations,user3227,In Repair,Ubuntu 22.04,Encrypted,8,12.63,70.06,Yes,5.17
AST002992,LEN1056052991,Lenovo,ThinkPad T14,Laptop,2021-01-19,2299.17,,Europe,IT,user7353,Active,Ubuntu 20.04,Encrypted,4,32.71,58.34,Yes,3.78
AST002993,APP9459762992,Apple,Mac Mini M1,Laptop,2020-06-06,1527.05,2025-06-05,North America,Marketing,user2557,Active,Ubuntu 20.04,Encrypted,1,58.51,76.21,No,4.4
AST002994,APP6451792993,Apple,MacBook Air M1,Tablet,2019-01-30,968.28,2020-01-30,Latin America,Operations,user1130,In Repair,,Encrypted,7,2.92,64.11,Yes,5.75
AST002995,LEN9321802994,Lenovo,ThinkPad T14,Desktop,2022-08-13,1274.52,2025-08-12,Latin America,Sales,user7614,Active,Windows 11,Encrypted,1,41.7,74.6,No,2.22
AST002996,DEL4593332995,Dell,Latitude 5420,Desktop,2023-03-03,1155.16,2026-03-02,Latin America,Sales,user7991,In Repair,Ubuntu 22.04,Encrypted,25,7.38,45.55,Yes,1.66
AST002997,LEN5779002996,Lenovo,ThinkPad X1 Carbon,Laptop,2023-10-26,1088.16,2024-10-25,North America,Engineering,user7281,In Storage,macOS Ventura,Encrypted,194,0.0,58.42,No,1.02
AST002998,LEN1129762997,Lenovo,ThinkPad T14,Tablet,2022-08-21,970.89,2025-08-20,Asia Pacific,Marketing,,Active,,Not Encrypted,1,76.45,94.15,Yes,2.2
AST002999,APP7915602998,Apple,Mac Mini M1,Tablet,2021-08-27,703.97,2026-08-26,Europe,HR,user9002,Active,,Encrypted,4,47.81,50.49,No,3.18
AST003000,LEN8388512999,Lenovo,ThinkSystem SR650,Tablet,2023-04-14,930.2,2028-04-12,Asia Pacific,Operations,user7213,Active,,Encrypted,0,78.49,52.84,No,1.55
AST003001,APP9764393000,Apple,Mac Mini M1,Tablet,2020-06-16,1243.93,2025-06-15,Europe,HR,user4905,Active,,Encrypted,4,39.06,87.5,Yes,4.38
AST003002,DEL8477063001,Dell,PowerEdge R740,Laptop,2022-02-18,2114.66,2023-02-18,Latin America,Engineering,user7265,Active,macOS Sonoma,Encrypted,2,59.71,77.12,No,2.7
AST003003,DEL8710813002,Dell,Latitude 7420,Desktop,2020-05-26,1406.39,,Asia Pacific,Finance,user2555,Disposed,Ubuntu 20.04,Encrypted,1082,0.0,0.0,No,4.43
AST003004,APP2920743003,Apple,"MacBook Pro 14""",Laptop,2023-10-30,2094.95,2028-10-28,North America,Sales,user5022,Active,Windows 11,Encrypted,0,78.64,44.16,No,1.0
AST003005,HP3797383004,HP,ProBook 450,Laptop,2018-11-23,1607.31,2023-11-22,Latin America,Operations,user6892,Retired,Ubuntu 22.04,Encrypted,1075,0.0,0.0,Yes,5.94
AST003006,MIC7278783005,Microsoft,Surface Book 3,Server,2021-12-03,7625.85,2024-12-02,Asia Pacific,Sales,user8816,In Storage,,,350,0.0,75.8,No,2.91
AST003007,DEL9191693006,Dell,Latitude 5420,Tablet,2022-03-19,988.72,2027-03-18,Europe,Finance,,Active,,Encrypted,2,71.99,71.51,No,2.62
AST003008,APP9496103007,Apple,Mac Mini M1,Tablet,2022-05-27,864.2,2025-05-26,Europe,IT,user1342,Active,,Encrypted,6,55.23,72.92,No,2.43
AST003009,LEN9799173008,Lenovo,ThinkCentre M90,Desktop,2019-01-20,1106.57,2020-01-20,Asia Pacific,Sales,user4652,Active,macOS Sonoma,Encrypted,2,22.56,58.79,Yes,5.78
AST003010,DEL6010653009,Dell,PowerEdge R740,Desktop,2018-10-17,648.36,2023-10-16,Asia Pacific,Finance,user3696,Disposed,Ubuntu 20.04,Encrypted,1285,0.0,0.0,Yes,6.04
AST003011,APP5236523010,Apple,Mac Mini M1,Tablet,2022-06-20,1300.64,2025-06-19,Asia Pacific,Operations,user6493,Active,,Encrypted,7,46.73,54.49,Yes,2.37
AST003012,HP2869113011,HP,EliteDesk 800,Laptop,2020-03-19,2279.24,2021-03-19,North America,IT,user6942,Retired,Ubuntu 20.04,Encrypted,1228,0.0,0.0,No,4.62
AST003013,LEN9369933012,Lenovo,ThinkPad X1 Carbon,Tablet,2021-07-01,792.74,2022-07-01,Europe,Finance,user5121,Active,,Encrypted,0,76.4,48.18,No,3.33
AST003014,DEL2703403013,Dell,OptiPlex 7090,Desktop,2019-09-03,1360.54,2022-09-02,Latin America,Engineering,user8902,In Storage,macOS Sonoma,Encrypted,179,0.0,87.49,No,5.16
AST003015,MIC9038683014,Microsoft,Surface Pro 8,Monitor,2019-12-29,522.93,2022-12-28,North America,Operations,user6581,Active,,,1,52.18,62.22,Yes,4.84
AST003016,APP8330543015,Apple,Mac Mini M1,Tablet,2020-08-24,1189.63,2023-08-24,Asia Pacific,IT,user2315,Active,,Encrypted,2,37.8,33.92,No,4.19
AST003017,MIC2708223016,Microsoft,Surface Go 3,Server,2019-12-05,17366.6,2022-12-04,Europe,Sales,user8102,Active,,,4,42.81,33.35,Yes,4.91
AST003018,MIC8789633017,Microsoft,Surface Go 3,Monitor,2023-03-10,633.05,2028-03-08,Latin America,Operations,user2415,Active,,,7,27.99,34.28,No,1.65
AST003019,DEL3054723018,Dell,Latitude 7420,Laptop,2019-12-03,800.13,2022-12-02,North America,Finance,user3998,In Storage,Ubuntu 20.04,Encrypted,325,0.0,86.02,No,4.91
AST003020,MIC7906843019,Microsoft,Surface Laptop 4,Server,2022-09-17,16416.36,2023-09-17,Latin America,Marketing,user6038,Disposed,,,473,0.0,0.0,No,2.12
AST003021,LEN6255533020,Lenovo,ThinkSystem SR650,Tablet,2021-01-18,776.65,2024-01-18,Europe,Sales,user7194,In Storage,,Encrypted,129,0.0,75.42,Yes,3.78
AST003022,LEN4018533021,Lenovo,ThinkSystem SR650,Monitor,2023-12-17,323.07,2026-12-16,North America,Finance,user3348,Active,,,4,41.3,75.84,No,0.87
AST003023,HP9365023022,HP,ProBook 450,Desktop,2021-11-18,936.11,2026-11-17,North America,Marketing,user6012,Retired,macOS Ventura,Encrypted,559,0.0,0.0,Yes,2.95
AST003024,LEN6824153023,Lenovo,ThinkSystem SR650,Monitor,2020-08-09,291.33,2021-08-09,North America,Sales,user8182,Active,,,2,62.87,57.56,Yes,4.23
AST003025,DEL3564943024,Dell,Latitude 5420,Laptop,2019-08-15,1918.66,2024-08-13,Europe,Engineering,user7375,Active,Ubuntu 20.04,Encrypted,6,37.73,70.88,No,5.21
AST003026,HP2287233025,HP,ProBook 450,Desktop,2020-03-13,1463.63,2025-03-12,Europe,Marketing,user9672,Active,Ubuntu 22.04,Encrypted,6,56.0,43.67,No,4.64
AST003027,APP3441543026,Apple,"MacBook Pro 14""",Tablet,2022-04-01,1282.06,2025-03-31,Asia Pacific,Finance,user4860,Active,,Encrypted,2,36.22,32.41,No,2.58
AST003028,DEL8599023027,Dell,Latitude 5420,Tablet,2022-03-24,680.7,2027-03-23,Latin America,Sales,user5740,In Repair,,Encrypted,15,27.71,68.79,Yes,2.61
AST003029,HP8032683028,HP,ProLiant DL380,Desktop,2022-11-13,1240.8,2025-11-12,Latin America,IT,user9819,Active,Ubuntu 20.04,Encrypted,1,78.39,59.22,No,1.97
AST003030,DEL3260023029,Dell,Latitude 5420,Tablet,2022-01-09,953.72,,Asia Pacific,IT,user4558,Active,,Encrypted,7,37.21,57.96,No,2.81
AST003031,APP4671943030,Apple,"MacBook Pro 16""",Desktop,2019-07-29,907.15,2022-07-28,Asia Pacific,Engineering,user8737,In Storage,Ubuntu 20.04,Encrypted,58,0.0,76.1,Yes,5.26
AST003032,DEL7285353031,Dell,PowerEdge R740,Tablet,2022-05-31,840.59,2023-05-31,Latin America,Engineering,user5332,Active,,Encrypted,2,57.72,31.39,No,2.42
AST003033,HP1283283032,HP,EliteDesk 800,Server,2018-05-22,10789.42,2019-05-22,Latin America,Sales,user6814,Active,,,2,55.93,74.0,Yes,6.44
AST003034,MIC6114683033,Microsoft,Surface Book 3,Desktop,2021-07-06,1218.41,2026-07-05,Europe,Engineering,user4661,In Storage,macOS Ventura,Unknown,197,0.0,34.21,Yes,3.32
AST003035,LEN2685093034,Lenovo,ThinkSystem SR650,Desktop,2021-04-17,727.25,2022-04-17,Latin America,HR,user8284,In Storage,macOS Sonoma,Encrypted,230,0.0,36.52,Yes,3.54
AST003036,DEL9832903035,Dell,Latitude 7420,Monitor,2020-08-28,451.68,2023-08-28,Latin America,Engineering,user1981,Retired,,,201,0.0,0.0,Yes,4.18
AST003037,APP6407733036,Apple,MacBook Air M1,Tablet,2024-01-11,1446.52,2027-01-10,North America,Finance,user1160,Active,,Encrypted,5,27.04,53.29,No,0.8
AST003038,DEL7138593037,Dell,OptiPlex 7090,Server,2018-01-27,13937.0,2019-01-27,Europe,Engineering,user6675,Active,,,6,59.77,80.07,Yes,6.76
AST003039,HP2987423038,HP,EliteDesk 800,Monitor,2021-07-29,573.14,2022-07-29,Asia Pacific,Operations,user6064,Active,,,6,42.02,43.79,Yes,3.26
AST003040,DEL8738573039,Dell,PowerEdge R740,Server,2024-04-29,11592.98,2027-04-29,Latin America,Marketing,user1681,Active,,,3,80.95,45.5,No,0.51
AST003041,LEN9461183040,Lenovo,ThinkPad X1 Carbon,Laptop,2022-11-02,1654.23,2027-11-01,North America,IT,user8941,Active,macOS Sonoma,Encrypted,3,46.73,37.28,No,2.0
AST003042,HP6925473041,HP,ProLiant DL380,Laptop,2024-06-25,1474.09,2029-06-24,Europe,IT,user9510,Active,Ubuntu 22.04,Not Encrypted,3,74.13,39.44,No,0.35
AST003043,HP2006083042,HP,EliteDesk 800,Tablet,2018-08-20,519.82,2023-08-19,Latin America,IT,user4109,In Storage,,Encrypted,68,0.0,62.66,Yes,6.2
AST003044,LEN6700193043,Lenovo,ThinkCentre M90,Tablet,2023-12-04,1155.01,2024-12-03,Latin America,HR,user1253,Active,,Encrypted,5,37.12,90.82,Yes,0.91
AST003045,LEN1387273044,Lenovo,ThinkPad X1 Carbon,Server,2020-02-04,8362.52,2023-02-03,Latin America,Finance,user8493,Retired,,,1493,0.0,0.0,No,4.74
AST003046,HP9808593045,HP,EliteBook 840,Laptop,2022-03-02,2312.26,2023-03-02,Europe,HR,user1172,Active,Windows 10,Encrypted,0,57.99,94.95,No,2.67
AST003047,APP7751983046,Apple,"MacBook Pro 16""",Server,2022-03-21,11343.96,2025-03-20,Latin America,Sales,,Active,,,0,75.02,83.95,Yes,2.61
AST003048,LEN2598093047,Lenovo,ThinkPad T14,Server,2023-05-05,5826.49,2026-05-04,Latin America,Engineering,user1682,Active,,,3,57.94,90.24,No,1.49
AST003049,DEL3389473048,Dell,Latitude 5420,Tablet,2018-04-21,534.67,2023-04-20,North America,IT,user4068,Active,,Encrypted,6,78.92,47.68,Yes,6.53
